Time,Open,High,Low,Last,Change,%Change,Volume
6/28/18,161.4582,163.6012,161.1249,163.0488,1.3906,0.86%,48724888
6/29/18,163.8203,164.6965,163.2441,163.4869,0.4381,0.27%,38226316
7/2/18,161.9535,164.6299,161.6011,164.5822,1.0953,0.67%,33356316
7/3/18,165.1632,165.2013,162.5154,162.6774,-1.9048,-1.16%,26786566
7/5/18,163.7346,164.8299,162.8964,164.6965,2.0191,1.24%,33205335
7/6/18,165.068,167.3824,164.7727,167.2586,2.5621,1.56%,38853223
7/9/18,168.0968,168.8016,167.4586,168.7635,1.5049,0.90%,28728207
7/10/18,168.973,169.2683,168.3063,168.8873,0.1238,0.07%,25095869
7/11/18,167.592,168.6492,167.4396,168.0301,-0.8572,-0.51%,31792431
7/12/18,168.7825,170.9255,168.6587,170.9255,2.8954,1.72%,29324682
7/13/18,170.8874,171.3446,170.4398,171.0684,0.1429,0.08%,29469354
7/16/18,171.0969,171.3922,170.3731,170.6588,-0.4096,-0.24%,22474091
7/17/18,168.8682,172.0589,168.8492,171.697,1.0382,0.61%,32583556
7/18/18,171.7065,171.8589,170.8493,171.3732,-0.3238,-0.19%,24380232
7/19/18,170.8112,171.3255,170.316,170.516,-0.8572,-0.50%,32646652
7/20/18,171.0303,171.6018,170.2874,170.4779,-0.0381,-0.02%,37700496
7/23/18,169.9635,171.0969,169.2873,171.0208,0.5429,0.32%,23292399
7/24/18,172.7637,173.3923,171.0208,171.7256,0.7048,0.41%,38742657
7/25/18,171.7827,174.2305,171.716,174.1257,2.4001,1.40%,37820620
7/26/18,171.7732,172.3161,171.2589,171.4875,-2.6382,-1.52%,42914238
7/27/18,172.6399,172.6875,168.2015,169.173,-2.3145,-1.35%,62424702
7/30/18,169.2111,169.2778,165.9823,166.7824,-2.3906,-1.41%,63198391
7/31/18,167.3919,168.7063,166.5062,168.0587,1.2763,0.77%,49646080
8/1/18,168.4587,169.2016,167.7253,168.6968,0.6381,0.38%,38954435
8/2/18,167.5062,171.1922,167.43,170.9922,2.2954,1.36%,49533851
8/3/18,171.2494,171.5255,170.5636,171.516,0.5238,0.31%,30379128
8/6/18,171.4113,172.5732,171.1922,172.5256,1.0096,0.59%,26047426
8/7/18,172.9923,173.4781,172.6399,173.1542,0.6286,0.36%,31388323
8/8/18,172.9161,173.6781,172.4494,173.3638,0.2096,0.12%,23813166
8/9/18,173.2876,173.9448,173.0018,173.259,-0.1048,-0.06%,19794140
8/10/18,172.0875,172.6018,171.2874,171.9351,-1.3239,-0.76%,35506987
8/13/18,172.2494,173.3542,171.6684,171.7446,-0.1905,-0.11%,27391758
8/14/18,172.4018,173.0209,171.4779,172.8209,1.0763,0.63%,21957202
8/15/18,171.5255,171.9923,169.6492,170.7064,-2.1145,-1.22%,61450375
8/16/18,171.9827,172.3828,170.935,171.2684,0.562,0.33%,29095374
8/17/18,170.8303,171.7351,169.7921,171.3065,0.0381,0.02%,37894739
8/20/18,171.7065,171.7494,170.4874,171.1541,-0.1524,-0.09%,26184123
8/21/18,171.6875,172.8113,171.5637,171.7827,0.6286,0.37%,27569720
8/22/18,171.4017,172.6494,171.2017,172.4494,0.6667,0.39%,18943172
8/23/18,172.1732,173.3876,171.9161,172.2018,-0.2476,-0.14%,27063124
8/24/18,172.7732,173.9448,172.7352,173.8019,1.6001,0.93%,24291308
8/27/18,174.7067,175.5734,174.4019,175.5734,1.7715,1.02%,30808657
8/28/18,176.0116,176.2211,175.4591,175.8306,0.2572,0.15%,21289451
8/29/18,176.1163,177.9545,176.0687,177.8593,2.0287,1.15%,30632263
8/30/18,177.545,178.6022,176.9545,177.545,-0.3143,-0.18%,30779149
8/31/18,177.3259,178.2784,177.1354,177.7736,0.2286,0.13%,30083878
9/4/18,177.2497,177.5355,176.0592,177.0116,-0.762,-0.43%,30514675
9/5/18,176.7259,176.7259,174.1257,174.7258,-2.2858,-1.29%,44751513
9/6/18,174.8115,175.0115,171.9923,173.1637,-1.5621,-0.89%,48392807
9/7/18,171.9446,173.9829,171.8589,172.497,-0.6667,-0.39%,48957669
9/10/18,173.459,173.5828,172.1304,173.078,0.581,0.34%,27436697
9/11/18,172.3637,174.6972,171.9351,174.4114,1.3334,0.77%,31620149
9/12/18,174.1733,174.2781,172.4018,173.8971,-0.5143,-0.29%,38011606
9/13/18,174.9353,176.0878,174.9067,175.7544,1.8573,1.07%,32687607
9/14/18,175.8782,176.1497,174.5448,175.2401,-0.5143,-0.29%,32783148
9/17/18,174.9258,175.0686,172.5542,172.7161,-2.524,-1.44%,34722376
9/18/18,172.8875,174.9924,172.7732,174.1448,1.4287,0.83%,33468957
9/19/18,174.1638,174.5829,172.878,174.0114,-0.1334,-0.08%,33433275
9/20/18,175.202,176.1735,174.7924,175.9354,1.924,1.11%,34958286
9/21/18,176.4592,176.6592,174.7543,174.9734,-0.962,-0.55%,40532902
9/24/18,173.7044,175.5268,172.9888,175.46,0.4866,0.28%,36624564
9/25/18,175.3551,175.8321,174.7826,175.6986,0.2386,0.14%,26491951
9/26/18,175.8035,177.4638,175.4743,175.8226,0.124,0.07%,37950234
9/27/18,176.5573,177.9408,176.4428,177.3111,1.4885,0.85%,34704122
9/28/18,176.7577,177.7405,176.4905,177.2729,-0.0382,-0.02%,29425752
10/1/18,178.2557,178.9332,177.187,177.6355,0.3626,0.20%,28686250
10/2/18,177.4256,178.5944,176.8245,177.2348,-0.4007,-0.23%,26849438
10/3/18,177.9695,178.3988,177.1489,177.4256,0.1908,0.11%,30528079
10/4/18,176.7291,176.8245,172.7598,174.0192,-3.4064,-1.92%,84427595
10/5/18,174.0288,174.5822,170.2503,171.8915,-2.1277,-1.22%,87328967
10/8/18,171.1472,172.359,168.8191,170.8419,-1.0496,-0.61%,70076902
10/9/18,170.985,172.7216,170.5557,171.3953,0.5534,0.32%,51456815
10/10/18,170.3457,170.4316,163.638,163.8575,-7.5378,-4.40%,119970737
10/11/18,163.1991,165.4509,160.1172,161.8251,-2.0324,-1.24%,149958899
10/12/18,166.0139,166.844,163.0941,166.3287,4.5036,2.78%,106982686
10/15/18,165.7276,166.0616,163.6953,164.3155,-2.0132,-1.21%,68002595
10/16/18,166.0425,169.5061,165.7372,169.0958,4.7803,2.91%,75437860
10/17/18,169.9736,170.0881,167.426,169.1626,0.0668,0.04%,70206010
10/18/18,168.5042,168.5805,164.5349,165.241,-3.9216,-2.32%,86449246
10/19/18,166.3955,167.9985,164.4872,165.0883,-0.1527,-0.09%,86907784
10/22/18,166.0806,167.2161,164.678,165.9375,0.8492,0.51%,55451231
10/23/18,162.9605,166.1475,161.0809,165.3269,-0.6106,-0.37%,81293582
10/24/18,165.1837,165.4127,157.4741,157.7604,-7.5665,-4.58%,107945906
10/25/18,160.2889,164.1914,159.497,163.2182,5.4578,3.46%,87491833
10/26/18,157.665,162.1686,156.7013,159.0199,-4.1983,-2.57%,137263392
10/29/18,161.4053,162.0732,152.7511,155.7471,-3.2728,-2.06%,117246809
10/30/18,155.3368,158.4235,154.5878,158.3138,2.5667,1.65%,97032109
10/31/18,160.8232,163.3995,160.8137,162.035,3.7212,2.35%,77375709
11/1/18,162.2831,164.3441,161.0427,164.1723,2.1373,1.32%,55239107
11/2/18,163.6666,164.6399,160.5084,161.6152,-2.5571,-1.56%,79616525
11/5/18,161.8347,161.8824,159.4206,161.2145,-0.4007,-0.25%,41474801
11/6/18,161.1858,163.3422,160.9854,162.4358,1.2213,0.76%,36121807
11/7/18,164.3536,167.531,163.991,167.531,5.0952,3.14%,53628036
11/8/18,166.7486,167.2638,165.6704,166.4623,-1.0687,-0.64%,42232552
11/9/18,164.907,165.3078,162.3594,163.6571,-2.8052,-1.69%,53033902
11/12/18,162.5216,162.8174,158.5619,158.705,-4.9521,-3.03%,65584881
11/13/18,159.4874,161.7106,158.3901,158.8386,0.1336,0.08%,67209034
11/14/18,160.3843,160.9664,156.7204,157.6268,-1.2118,-0.76%,78887090
11/15/18,157.2833,160.8137,155.9666,160.3843,2.7575,1.75%,76773823
11/16/18,158.8577,160.5942,158.1802,159.8214,-0.5629,-0.35%,68532283
11/19/18,159.0962,159.2489,154.1346,154.6308,-5.1906,-3.25%,70512873
11/20/18,151.1099,153.9819,149.9268,151.8637,-2.7671,-1.79%,107584665
11/21/18,153.8961,154.5449,151.9305,153.0182,1.1545,0.76%,45030102
11/23/18,151.7969,153.4667,151.7969,151.9114,-1.1068,-0.72%,24632937
11/26/18,154.0392,155.499,153.3904,155.4227,3.5113,2.31%,44031100
11/27/18,154.5735,156.3387,153.7911,155.9475,0.5248,0.34%,38366833
11/28/18,157.0734,160.9664,155.9761,160.9664,5.0189,3.22%,73510797
11/29/18,160.2985,161.5007,159.1726,160.4416,-0.5248,-0.33%,47042226
11/30/18,160.661,161.7011,159.8595,161.6057,1.1641,0.73%,38487029
12/3/18,165.1647,165.365,161.7392,164.43,2.8243,1.75%,53210910
12/4/18,163.5235,164.0292,157.9322,158.123,-6.307,-3.84%,73986416
12/6/18,155.0124,159.2584,154.3541,159.2393,1.1163,0.71%,75161092
12/7/18,158.5142,159.4588,153.4858,153.9819,-5.2574,-3.30%,84296476
12/10/18,153.7243,156.2719,152.1023,155.5945,1.6126,1.05%,77514131
12/11/18,158.0657,158.1707,154.793,156.1097,0.5152,0.33%,61895656
12/12/18,158.4474,159.9168,157.3978,157.4837,1.374,0.88%,56363755
12/13/18,158.4474,159.1726,156.5105,157.5314,0.0477,0.03%,48606022
12/14/18,155.709,156.3005,153.3331,153.6957,-3.8357,-2.43%,59264217
12/17/18,153.0564,154.2586,149.0108,150.213,-3.4827,-2.27%,78429404
12/18/18,151.3962,152.6175,149.8409,151.1576,0.9446,0.63%,66699799
12/19/18,150.9859,153.3522,146.3105,147.446,-3.7116,-2.46%,85789165
12/20/18,147.0929,148.7245,143.4957,145.3086,-2.1374,-1.45%,103758686
12/21/18,146.0433,147.0261,139.994,140.805,-4.5036,-3.10%,147910013
12/24/18,139.8395,141.6002,137.2751,137.3133,-3.4917,-2.48%,58693655
12/26/18,138.8635,145.9636,137.8779,145.8871,8.5738,6.24%,103441610
12/27/18,144.0785,146.576,140.739,146.4516,0.5645,0.39%,89691135
12/28/18,147.3702,148.8821,145.179,146.3751,-0.0765,-0.05%,81364409
12/31/18,147.8104,148.2984,146.1263,147.6094,1.2343,0.84%,55403919
1/2/19,144.4804,149.0352,144.3752,148.2027,0.5933,0.40%,61215782
1/3/19,146.021,146.6526,143.0451,143.3609,-4.8418,-3.27%,78191215
1/4/19,145.6191,150.2313,145.1981,149.4945,6.1336,4.28%,78075327
1/7/19,149.7911,152.0111,149.3797,151.2743,1.7798,1.19%,54404839
1/8/19,152.6809,153.2072,150.4227,152.6427,1.3684,0.90%,51613798
1/9/19,153.2455,154.5565,152.5948,153.8866,1.2439,0.81%,48586397
1/10/19,152.7097,154.4129,151.858,154.3268,0.4402,0.29%,40697997
1/11/19,153.4082,153.9249,152.901,153.7622,-0.5646,-0.37%,31536213
1/14/19,152.4513,153.0637,151.7528,152.4035,-1.3587,-0.88%,32093841
1/15/19,153.0733,155.5899,153.0159,155.3794,2.9759,1.95%,42715784
1/16/19,155.6186,156.719,155.2932,155.3507,-0.0287,-0.02%,35335501
1/17/19,154.8626,157.274,154.6043,156.5755,1.2248,0.79%,41100861
1/18/19,157.7333,158.8624,156.7573,158.1256,1.5501,0.99%,59759612
1/22/19,156.9774,157.0635,153.8292,154.9583,-3.1673,-2.00%,59266765
1/23/19,155.7526,156.4607,153.4082,155.1593,0.201,0.13%,39822863
1/24/19,155.6473,156.3937,155.0732,156.164,1.0047,0.65%,33873686
1/25/19,157.3888,158.5084,156.8817,158.0299,1.8659,1.19%,38108986
1/28/19,156.0013,156.0875,154.7765,156.0779,-1.952,-1.24%,35000149
1/29/19,156.164,156.2023,154.0493,154.6043,-1.4736,-0.94%,32171080
1/30/19,156.3458,159.1112,155.8674,158.5371,3.9328,2.54%,43209367
1/31/19,159.4653,161.7044,159.2931,160.9102,2.3731,1.50%,38936970
2/1/19,160.1542,161.3312,159.7906,160.2308,-0.6794,-0.42%,33591827
2/4/19,160.2882,162.2211,160.116,162.2211,1.9903,1.24%,27922514
2/5/19,162.4316,163.8478,162.3742,163.6565,1.4354,0.88%,29424875
2/6/19,163.6852,163.9818,162.4316,163.1684,-0.4881,-0.30%,29230196
2/7/19,161.7427,162.1446,159.7524,160.9772,-2.1912,-1.34%,43930026
2/8/19,159.5418,161.3216,159.3887,161.2929,0.3157,0.20%,30328235
2/11/19,161.8479,162.269,160.7379,161.1398,-0.1531,-0.09%,22399714
2/12/19,162.2785,163.7617,162.0297,163.5225,2.3827,1.48%,31068123
2/13/19,164.221,164.7377,163.4555,163.6373,0.1148,0.07%,27269772
2/14/19,163.0345,164.422,162.5082,163.8383,0.201,0.12%,31722531
2/15/19,165.0726,165.1205,163.7617,164.5272,0.6889,0.42%,33986865
2/19/19,164.0009,165.3501,163.9914,164.8526,0.3254,0.20%,20365610
2/20/19,164.9961,165.6181,163.934,164.8239,-0.0287,-0.02%,34061365
2/21/19,164.3646,164.8334,163.3503,164.221,-0.6029,-0.37%,26343123
2/22/19,164.5655,165.5511,164.4889,165.4363,1.2153,0.74%,28984909
2/25/19,166.6898,167.13,165.9243,166.0391,0.6028,0.36%,34077890
2/26/19,165.5798,166.7376,165.3597,166.2113,0.1722,0.10%,22928198
2/27/19,165.465,166.307,164.355,166.1061,-0.1052,-0.06%,26295672
2/28/19,165.5798,166.3166,165.2544,165.7233,-0.3828,-0.23%,26215630
3/1/19,166.8907,167.1204,165.7138,166.8716,1.1483,0.69%,32847230
3/4/19,167.8093,168.2112,165.0344,166.9003,0.0287,0.02%,39778346
3/5/19,166.996,167.5366,166.197,167.0247,0.1244,0.07%,23325418
3/6/19,167.1491,167.2161,165.8095,166.0774,-0.9473,-0.57%,28419744
3/7/19,165.6276,165.7138,163.4268,164.0392,-2.0382,-1.23%,41182900
3/8/19,162.202,163.8765,162.0369,163.7904,-0.2488,-0.15%,41074008
3/11/19,164.4507,167.3118,164.4411,167.1969,3.4065,2.08%,31893414
3/12/19,167.618,168.5461,167.2366,168.1155,0.9186,0.55%,35483288
3/13/19,168.9863,170.259,168.7471,169.3786,1.2631,0.75%,44337619
3/14/19,169.4839,169.6944,169.0437,169.0916,-0.287,-0.17%,24821517
3/15/19,169.7805,171.168,169.637,170.6609,1.5693,0.93%,39912630
3/18/19,170.588,171.585,170.2443,171.0673,0.4064,0.24%,34356468
3/19/19,171.7479,172.5532,170.9139,171.6425,0.5752,0.34%,38485489
3/20/19,171.6521,173.3776,170.866,172.3231,0.6806,0.40%,52267258
3/21/19,171.8246,175.2661,171.7863,175.0169,2.6938,1.56%,44259458
3/22/19,174.2404,174.7293,170.9906,171.1728,-3.8441,-2.20%,73849726
3/25/19,170.5592,171.4412,169.6102,170.8468,-0.326,-0.19%,48336234
3/26/19,172.1506,173.2147,170.7701,171.6425,0.7957,0.47%,34682975
3/27/19,171.8534,172.2848,169.2939,170.5401,-1.1024,-0.64%,38697555
3/28/19,170.981,171.5754,169.9074,170.9331,0.393,0.23%,31678787
3/29/19,172.1985,172.3902,171.2015,172.2273,1.2942,0.76%,36724841
4/1/19,173.9145,174.7197,173.2913,174.5088,2.2815,1.32%,32305930
4/2/19,174.6909,175.338,174.2596,175.1702,0.6614,0.38%,23622391
4/3/19,176.1385,177.2696,175.6293,176.1768,1.0066,0.57%,32998591
4/4/19,176.2056,176.867,175.0936,176.1097,-0.0671,-0.04%,29762096
4/5/19,176.6753,177.1259,176.4052,177.0204,0.9107,0.52%,26782629
4/8/19,176.7424,177.6148,176.033,177.471,0.4506,0.25%,23677043
4/9/19,176.867,177.4518,176.474,176.8478,-0.6232,-0.35%,26737989
4/10/19,177.1067,177.8544,176.8862,177.7969,0.9491,0.54%,25622950
4/11/19,178.0845,178.0941,177.0491,177.3751,-0.4218,-0.24%,21545354
4/12/19,178.1708,178.257,177.404,178.142,0.7669,0.43%,26067543
4/15/19,178.1228,178.3721,176.9821,178.1708,0.0288,0.02%,21982432
4/16/19,178.7939,179.1773,178.2379,178.7843,0.6135,0.34%,28369369
4/17/19,179.9826,180.1551,178.8801,179.4074,0.6231,0.35%,30931156
4/18/19,179.7237,180.0214,178.583,179.6375,0.2301,0.13%,29814243
4/22/19,178.8226,180.2127,178.7172,180.1455,0.508,0.28%,18710060
4/23/19,180.5769,182.6571,180.3469,182.4367,2.2912,1.27%,35118378
4/24/19,182.6763,182.8201,181.804,181.8615,-0.5752,-0.32%,26055025
4/25/19,183.2419,183.309,181.6122,182.5996,0.7381,0.41%,30791274
4/26/19,182.3312,182.8009,180.7878,182.7626,0.163,0.09%,27497084
4/29/19,182.7338,183.4049,182.4654,183.1173,0.3547,0.19%,22653396
4/30/19,181.641,181.9957,180.4235,181.6985,-1.4188,-0.77%,32854426
5/1/19,182.868,183.4049,180.9843,181.1137,-0.5848,-0.32%,36298832
5/2/19,181.0658,181.9957,179.139,180.3277,-0.786,-0.43%,46013734
5/3/19,181.8423,183.3378,181.4972,183.2036,2.8759,1.59%,31697453
5/6/19,179.3595,182.3312,179.0335,182.082,-1.1216,-0.61%,40027685
5/7/19,180.088,180.8645,176.8766,178.535,-3.547,-1.95%,61356500
5/8/19,177.9982,179.4266,177.308,178.0845,-0.4505,-0.25%,38769224
5/9/19,176.1576,177.7414,174.5567,177.1259,-0.9586,-0.54%,57740373
5/10/19,176.4452,178.1995,173.5408,177.3463,0.2204,0.12%,61052212
5/13/19,172.8408,173.7611,170.6935,171.1919,-6.1544,-3.47%,70085220
5/14/19,172.0835,174.1158,171.4604,173.0709,1.879,1.10%,45231878
5/15/19,171.9684,175.9563,171.8917,175.5154,2.4445,1.41%,42711514
5/16/19,175.5345,178.3721,175.3812,177.2792,1.7638,1.00%,40976342
5/17/19,175.525,177.9036,175.314,175.4674,-1.8118,-1.02%,46631397
5/20/19,173.0421,173.6843,171.9205,172.5053,-2.9621,-1.69%,40274390
5/21/19,173.9911,174.7868,173.4351,174.3075,1.8022,1.04%,32978038
5/22/19,173.3297,174.5376,173.2722,173.531,-0.7765,-0.45%,25382607
5/23/19,171.5946,171.6166,169.8115,170.8756,-2.6554,-1.53%,47308506
5/24/19,171.4028,172.4094,170.5784,170.7893,-0.0863,-0.05%,27021094
5/28/19,171.2782,172.2273,170.1279,170.147,-0.6423,-0.38%,25832526
5/29/19,169.1501,169.6773,167.8463,168.7474,-1.3996,-0.82%,43998995
5/30/19,169.2363,169.9361,168.4982,169.4568,0.7094,0.42%,31664709
5/31/19,167.4821,168.038,166.6768,166.7535,-2.7033,-1.60%,47407501
6/3/19,166.3413,166.7535,162.2671,163.0819,-3.6716,-2.20%,79115312
6/4/19,164.865,167.7313,164.2802,167.6738,4.5919,2.82%,49860583
6/5/19,169.2939,169.3034,167.1657,168.92,1.2462,0.74%,35897729
6/6/19,169.2172,170.6743,168.4598,170.2621,1.3421,0.79%,31204147
6/7/19,171.1153,174.2467,170.9523,173.5502,3.2881,1.93%,47868669
6/10/19,174.6909,177.2026,174.6718,175.5729,2.0227,1.17%,43171234
6/11/19,177.4135,177.7298,175.2182,175.8125,0.2396,0.14%,43040960
6/12/19,175.314,175.6975,174.4704,174.7964,-1.0161,-0.58%,28956041
6/13/19,175.5441,176.2631,175.1798,175.8317,1.0353,0.59%,24739293
6/14/19,174.8922,175.5345,174.4129,175.084,-0.7477,-0.43%,23829865
6/17/19,175.4387,176.6274,175.2709,176.1385,1.0545,0.60%,21258900
6/18/19,178.1899,179.9538,177.7577,178.698,2.5595,1.45%,50256471
6/19/19,179.0048,179.7717,177.8928,179.3691,0.6711,0.38%,33039680
6/20/19,181.8711,181.9094,179.4155,181.0371,1.668,0.93%,42687941
6/21/19,180.7687,181.919,180.3886,180.7687,-0.2684,-0.15%,41705803
6/24/19,181.1203,181.3124,180.6783,180.7744,0.0057,0.00%,20166780
6/25/19,180.6783,180.7552,177.4022,177.6712,-3.1032,-1.72%,35306951
6/26/19,178.8241,179.977,178.2092,178.4974,0.8262,0.47%,23518856
6/27/19,179.1507,179.6023,178.6896,179.1796,0.6822,0.38%,20514421
6/28/19,179.6119,179.8041,178.7665,179.4101,0.2305,0.13%,22044489
7/1/19,182.8304,183.0897,180.9858,181.8312,2.4211,1.35%,32467714
7/2/19,181.764,182.571,181.2548,182.5518,0.7206,0.40%,18772551
7/3/19,182.9745,183.9257,182.8208,183.9257,1.3739,0.75%,16437183
7/5/19,182.6863,183.8872,181.9561,183.551,-0.3747,-0.20%,22290537
7/8/19,182.4077,182.4173,181.5142,182.2636,-1.2874,-0.70%,18317802
7/9/19,181.3797,183.4069,181.2452,183.1763,0.9127,0.50%,19977550
7/10/19,184.2619,185.5109,183.9545,185.0017,1.8254,1.00%,29533749
7/11/19,185.3091,185.7511,184.2811,184.8672,-0.1345,-0.07%,24705843
7/12/19,185.069,185.9432,184.896,185.9336,1.0664,0.58%,21037562
7/15/19,186.3564,186.5677,185.8472,186.5293,0.5957,0.32%,16243587
7/16/19,186.2507,186.4716,185.0017,185.5685,-0.9608,-0.52%,21015705
7/17/19,185.6166,185.8952,184.6366,184.6558,-0.9127,-0.49%,17449940
7/18/19,183.7912,185.2227,183.2051,184.8672,0.2114,0.11%,30253811
7/19/19,186.2123,186.2219,183.3204,183.5125,-1.3547,-0.73%,30588557
7/22/19,183.9833,185.3668,183.9257,184.9729,1.4604,0.80%,19727848
7/23/19,185.9817,186.2026,184.7423,186.1834,1.2105,0.65%,24758516
7/24/19,185.4917,187.4997,185.4533,187.49,1.3066,0.70%,21257183
7/25/19,186.8463,186.8848,185.3572,185.7127,-1.7773,-0.95%,24392125
7/26/19,186.8848,187.8743,186.7983,187.6245,1.9118,1.03%,21265926
7/29/19,187.5189,187.5189,185.7991,186.9808,-0.6437,-0.34%,21287160
7/30/19,185.5782,186.904,185.4148,186.1738,-0.807,-0.43%,19469199
7/31/19,186.683,186.7983,181.8889,183.599,-2.5748,-1.38%,43328102
8/1/19,183.9929,187.3267,181.8024,182.6863,-0.9127,-0.50%,65835763
8/2/19,181.4085,181.5718,178.901,179.9962,-2.6901,-1.47%,57469788
8/5/19,176.3069,176.3069,172.1661,173.636,-6.3602,-3.53%,78105700
8/6/19,175.2213,176.5855,173.9627,176.0667,2.4307,1.40%,43608931
8/7/19,174.2029,177.2677,172.829,177.0179,0.9512,0.54%,52032873
8/8/19,177.8825,180.9281,177.3253,180.8705,3.8526,2.18%,39987573
8/9/19,179.9674,180.6207,177.7673,179.17,-1.7005,-0.94%,34981993
8/12/19,178.0651,178.6031,176.2973,177.114,-2.056,-1.15%,25649583
8/13/19,177.0371,182.2347,176.7969,180.9954,3.8814,2.19%,42126530
8/14/19,178.0363,178.6512,175.2597,175.5864,-5.409,-2.99%,53084132
8/15/19,175.9226,176.3838,174.0492,175.3846,-0.2018,-0.11%,38353542
8/16/19,176.8834,178.6512,176.8738,178.1996,2.815,1.61%,36206149
8/19/19,180.6495,181.4181,180.1403,181.0338,2.8342,1.59%,23490647
8/20/19,180.6207,181.2308,179.5831,179.6311,-1.4027,-0.77%,20754135
8/21/19,181.2548,181.8024,180.5823,181.226,1.5949,0.89%,21592955
8/22/19,181.5622,182.0234,179.218,180.6399,-0.5861,-0.32%,25262079
8/23/19,179.4294,181.053,174.4335,174.9235,-5.7164,-3.16%,57707921
8/26/19,176.9602,177.6135,175.8938,177.5655,2.642,1.51%,28821075
8/27/19,178.7761,179.1027,176.4991,177.1908,-0.3747,-0.21%,29227217
8/28/19,176.624,178.1227,175.7305,177.8249,0.6341,0.36%,22741334
8/29/19,180.0154,181.059,179.3477,180.5438,2.7189,1.53%,26466041
8/30/19,181.5238,181.5526,179.0931,180.1115,-0.4323,-0.24%,27408530
9/3/19,178.949,179.8329,177.7673,178.3629,-1.7486,-0.97%,29171638
9/4/19,180.0731,181.0915,179.5639,180.9377,2.5748,1.44%,22561896
9/5/19,182.9169,184.7759,182.8688,184.2523,3.3146,1.83%,35452470
9/6/19,184.4925,184.627,183.6663,184.0698,-0.1825,-0.10%,20283977
9/9/19,184.6366,184.7231,182.7487,183.6855,-0.3843,-0.21%,25404671
9/10/19,182.7247,183.2531,181.495,183.1571,-0.5284,-0.29%,24714686
9/11/19,183.4837,184.9729,183.0802,184.8768,1.7197,0.94%,26087579
9/12/19,186.0393,187.0673,185.3956,185.6454,0.7686,0.42%,29861931
9/13/19,185.3764,185.8087,184.7423,184.9825,-0.6629,-0.36%,28800150
9/16/19,183.7912,184.5405,183.6086,184.1562,-0.8263,-0.45%,21149038
9/17/19,184.1755,185.0401,183.7815,185.0401,0.8839,0.48%,21976207
9/18/19,184.6558,185.0401,182.6479,184.9633,-0.0768,-0.04%,32446576
9/19/19,185.2899,186.4188,184.9152,185.2707,0.3074,0.17%,27285812
9/20/19,185.5301,185.7223,182.6959,183.3108,-1.9599,-1.06%,31362528
9/23/19,183.2569,183.9404,182.6408,183.3917,0.0809,0.04%,23805786
9/24/19,184.2292,184.6335,180.1676,180.9561,-2.4356,-1.33%,42689514
9/25/19,180.7828,183.4687,179.2617,182.9873,2.0312,1.12%,37913826
9/26/19,182.7852,182.9103,180.9657,182.3135,-0.6738,-0.37%,28077687
9/27/19,182.6215,182.7467,178.8189,180.0511,-2.2624,-1.24%,42385796
9/30/19,180.7443,182.0535,180.4073,181.7647,1.7136,0.95%,27589273
10/1/19,182.4675,183.4781,179.9789,180.2822,-1.4825,-0.82%,33931108
10/2/19,179.0692,180.2186,176.1908,177.1823,-3.0999,-1.72%,50828532
10/3/19,177.2016,179.2584,175.0355,179.127,1.9447,1.10%,41147682
10/4/19,180.0126,182.0246,179.9067,181.7647,2.6377,1.47%,34022110
10/7/19,181.2064,182.66,180.8983,181.216,-0.5487,-0.30%,22234146
10/8/19,180.0319,180.8465,178.3568,178.5012,-2.7148,-1.50%,34488821
10/9/19,180.2822,181.062,179.4735,180.2437,1.7425,0.98%,21633845
10/10/19,180.2629,182.3616,180.1378,181.6396,1.3959,0.77%,27728353
10/11/19,183.6805,185.4422,183.6034,183.9789,2.3393,1.29%,43034701
10/14/19,183.6997,184.5469,183.5313,183.9596,-0.0193,-0.01%,15968557
10/15/19,184.4987,186.7322,184.4121,186.299,2.3394,1.27%,24655807
10/16/19,185.6829,186.3086,185.2496,185.8369,-0.4621,-0.25%,21491119
10/17/19,186.9343,187.2424,185.6155,186.3279,0.491,0.26%,19904515
10/18/19,186.0487,186.4434,183.589,184.5373,-1.7906,-0.96%,28793394
10/21/19,185.4614,186.299,184.9705,186.1738,1.6365,0.89%,16483987
10/22/19,186.8188,187.1654,184.6335,184.6913,-1.4825,-0.80%,23879959
10/23/19,184.2869,185.0843,184.0174,185.0475,0.3562,0.19%,15787390
10/24/19,186.3952,186.9632,185.5481,186.8477,1.8002,0.97%,20010888
10/25/19,185.885,188.4361,185.8465,188.3399,1.4922,0.80%,22340719
10/28/19,189.2352,190.4481,189.2159,190.1979,1.858,0.99%,19572630
10/29/19,189.8802,190.1642,188.6961,188.7249,-1.473,-0.77%,19289369
10/30/19,189.0908,189.9572,188.0029,189.6395,0.9146,0.48%,22607893
10/31/19,190.1882,190.2748,188.6287,189.7261,0.0866,0.05%,27840653
11/1/19,190.5444,191.459,190.2556,191.4493,1.7232,0.91%,22989644
11/4/19,192.7201,193.0427,191.4453,192.6334,1.1841,0.62%,19752864
11/5/19,192.8741,193.0667,192.104,192.7393,0.1059,0.05%,15632101
11/6/19,192.5179,192.5372,191.3675,192.3061,-0.4332,-0.22%,20489967
11/7/19,193.2688,194.193,192.3928,192.9511,0.645,0.34%,18523490
11/8/19,192.5564,193.7405,192.0943,193.7213,0.7702,0.40%,15864466
11/11/19,192.7586,193.5348,192.4794,193.4614,-0.2599,-0.13%,10582058
